SOLVER,BENCHMARK,DESC,STATUS
Vampire_gx,list/pref_1var_5_8occ/20,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0}),(v_{0} \append (((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}))) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/21,|$\forall v_{0}.pref(v_{0} \append (v_{0} \append (v_{0} \append (v_{0} \append v_{0}))),(v_{0} \append v_{0}) \append (((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/22,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append (v_{0} \append v_{0}))) \append v_{0},((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/23,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0})),(v_{0} \append (v_{0} \append (v_{0} \append (v_{0} \append v_{0})))) \append (v_{0} \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/24,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}),v_{0} \append ((v_{0} \append ((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}))) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/25,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0},((v_{0} \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append v_{0})) \append (v_{0} \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/26,|$\forall v_{0}.pref(v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0}),(v_{0} \append (v_{0} \append v_{0})) \append ((v_{0} \append ((v_{0} \append v_{0}) \append v_{0})) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/27,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})),v_{0} \append (v_{0} \append (((v_{0} \append ((v_{0} \append v_{0}) \append v_{0})) \append v_{0}) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/28,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0}),((v_{0} \append v_{0}) \append ((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}))) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/29,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0}),((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append ((v_{0} \append v_{0}) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/3,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0},((((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/30,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0})),(((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/31,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0},(v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append ((v_{0} \append (v_{0} \append v_{0})) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/32,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})),(v_{0} \append v_{0}) \append ((((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/33,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})),(v_{0} \append v_{0}) \append ((v_{0} \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/34,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0},v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0}))))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/35,|$\forall v_{0}.pref(v_{0} \append (v_{0} \append (v_{0} \append (v_{0} \append v_{0}))),((((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0}) \append (v_{0} \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/36,|$\forall v_{0}.pref(v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0}),((((v_{0} \append v_{0}) \append v_{0}) \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0}))) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/37,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0},((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/38,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0}),((((v_{0} \append v_{0}) \append v_{0}) \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0})) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/39,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0}),(v_{0} \append v_{0}) \append ((v_{0} \append ((v_{0} \append v_{0}) \append v_{0})) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/4,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append (v_{0} \append v_{0})) \append v_{0}),(v_{0} \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0}))))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/40,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0})),(v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0})) \append (v_{0} \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/41,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0},(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/42,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}),((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0})) \append (v_{0} \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/43,|$\forall v_{0}.pref(((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0},(v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append ((v_{0} \append (v_{0} \append v_{0})) \append v_{0}))))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/44,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})),((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0}))))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/45,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0}),v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append ((v_{0} \append (v_{0} \append v_{0})) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/46,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0}),((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0})) \append ((v_{0} \append v_{0}) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/47,|$\forall v_{0}.pref(v_{0} \append (v_{0} \append ((v_{0} \append v_{0}) \append v_{0})),(v_{0} \append v_{0}) \append ((v_{0} \append ((v_{0} \append v_{0}) \append v_{0})) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/48,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})),(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/49,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0})),(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/5,|$\forall v_{0}.pref(((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0},(((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/6,|$\forall v_{0}.pref(((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0},(((v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0}))) \append v_{0}) \append v_{0}) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/7,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append (v_{0} \append v_{0})) \append v_{0}),(v_{0} \append ((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}))) \append (v_{0} \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/8,|$\forall v_{0}.pref((v_{0} \append ((v_{0} \append v_{0}) \append v_{0})) \append v_{0},(v_{0} \append (v_{0} \append v_{0})) \append (((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_5_8occ/9,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0}),((v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0}))) \append ((v_{0} \append v_{0}) \append v_{0}))$|,FAILED
Vampire_gx,list/concat_assoc_1var_4occ/0,$\forall v_{0}.(v_{0} \append (v_{0} \append (v_{0} \append v_{0})) = (v_{0} \append v_{0}) \append (v_{0} \append v_{0}))$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/1,$\forall v_{0}.((v_{0} \append v_{0}) \append (v_{0} \append v_{0}) = (v_{0} \append (v_{0} \append v_{0})) \append v_{0})$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/2,$\forall v_{0}.((v_{0} \append (v_{0} \append v_{0})) \append v_{0} = v_{0} \append (v_{0} \append (v_{0} \append v_{0})))$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/3,$\forall v_{0}.((v_{0} \append v_{0}) \append (v_{0} \append v_{0}) = ((v_{0} \append v_{0}) \append v_{0}) \append v_{0})$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/4,$\forall v_{0}.(((v_{0} \append v_{0}) \append v_{0}) \append v_{0} = (v_{0} \append (v_{0} \append v_{0})) \append v_{0})$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/5,$\forall v_{0}.(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}) = (v_{0} \append (v_{0} \append v_{0})) \append v_{0})$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/6,$\forall v_{0}.(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}) = (v_{0} \append v_{0}) \append (v_{0} \append v_{0}))$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/7,$\forall v_{0}.(((v_{0} \append v_{0}) \append v_{0}) \append v_{0} = v_{0} \append (v_{0} \append (v_{0} \append v_{0})))$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/8,$\forall v_{0}.(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}) = v_{0} \append (v_{0} \append (v_{0} \append v_{0})))$,SOLVED
Vampire_gx,list/concat_assoc_1var_4occ/9,$\forall v_{0}.(((v_{0} \append v_{0}) \append v_{0}) \append v_{0} = v_{0} \append ((v_{0} \append v_{0}) \append v_{0}))$,SOLVED
Vampire_gx,list/pref_1var_1_5occ/0,|$\forall v_{0}.pref(v_{0},v_{0} \append (v_{0} \append ((v_{0} \append v_{0}) \append v_{0})))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/1,|$\forall v_{0}.pref(v_{0},(v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0})))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/10,|$\forall v_{0}.pref(v_{0},(((v_{0} \append v_{0}) \append v_{0}) \append v_{0}) \append v_{0})$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/11,|$\forall v_{0}.pref(v_{0},((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0})$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/12,|$\forall v_{0}.pref(v_{0},(v_{0} \append ((v_{0} \append v_{0}) \append v_{0})) \append v_{0})$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/13,|$\forall v_{0}.pref(v_{0},((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0})$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/2,|$\forall v_{0}.pref(v_{0},v_{0} \append (v_{0} \append (v_{0} \append (v_{0} \append v_{0}))))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/3,|$\forall v_{0}.pref(v_{0},(v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0}))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/4,|$\forall v_{0}.pref(v_{0},((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0}))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/5,|$\forall v_{0}.pref(v_{0},(v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/6,|$\forall v_{0}.pref(v_{0},v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0}))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/7,|$\forall v_{0}.pref(v_{0},(v_{0} \append (v_{0} \append (v_{0} \append v_{0}))) \append v_{0})$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/8,|$\forall v_{0}.pref(v_{0},v_{0} \append ((v_{0} \append (v_{0} \append v_{0})) \append v_{0}))$|,SOLVED
Vampire_gx,list/pref_1var_1_5occ/9,|$\forall v_{0}.pref(v_{0},v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0})))$|,SOLVED
Vampire_gx,list/pref_1var_4_8occ/0,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/1,|$\forall v_{0}.pref(v_{0} \append (v_{0} \append (v_{0} \append v_{0})),(v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append ((v_{0} \append (v_{0} \append v_{0})) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/10,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append v_{0},(v_{0} \append (v_{0} \append v_{0})) \append (((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/11,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),v_{0} \append (((v_{0} \append v_{0}) \append (v_{0} \append ((v_{0} \append v_{0}) \append v_{0}))) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/12,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),(((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append (v_{0} \append (v_{0} \append v_{0})))) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/13,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append v_{0},(v_{0} \append v_{0}) \append ((v_{0} \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/14,|$\forall v_{0}.pref(v_{0} \append (v_{0} \append (v_{0} \append v_{0})),((v_{0} \append v_{0}) \append v_{0}) \append ((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/15,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),(((v_{0} \append (v_{0} \append (v_{0} \append v_{0}))) \append (v_{0} \append v_{0})) \append v_{0}) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/16,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append v_{0},(v_{0} \append v_{0}) \append (((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/17,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append v_{0},v_{0} \append (v_{0} \append (((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append (v_{0} \append v_{0}))))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/18,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}),(v_{0} \append v_{0}) \append (v_{0} \append ((v_{0} \append (v_{0} \append (v_{0} \append v_{0}))) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/19,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}),((v_{0} \append v_{0}) \append v_{0}) \append (((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/2,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}),(v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0})) \append (v_{0} \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/20,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append v_{0},((v_{0} \append v_{0}) \append v_{0}) \append (((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/21,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append v_{0},(v_{0} \append (v_{0} \append v_{0})) \append ((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/22,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append v_{0},((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append (v_{0} \append (v_{0} \append v_{0})))) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/23,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append v_{0},(((v_{0} \append v_{0}) \append (v_{0} \append (v_{0} \append v_{0}))) \append (v_{0} \append v_{0})) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/24,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append (v_{0} \append (v_{0} \append (v_{0} \append v_{0})))))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/25,|$\forall v_{0}.pref((v_{0} \append (v_{0} \append v_{0})) \append v_{0},((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/26,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),(((v_{0} \append (v_{0} \append v_{0})) \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0})) \append v_{0})$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/27,|$\forall v_{0}.pref(v_{0} \append (v_{0} \append (v_{0} \append v_{0})),(v_{0} \append v_{0}) \append (v_{0} \append ((((v_{0} \append v_{0}) \append v_{0}) \append v_{0}) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/28,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),((v_{0} \append (v_{0} \append v_{0})) \append (v_{0} \append (v_{0} \append v_{0}))) \append (v_{0} \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/29,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}),v_{0} \append ((v_{0} \append (((v_{0} \append v_{0}) \append v_{0}) \append v_{0})) \append (v_{0} \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/3,|$\forall v_{0}.pref(((v_{0} \append v_{0}) \append v_{0}) \append v_{0},(v_{0} \append (v_{0} \append v_{0})) \append (((v_{0} \append v_{0}) \append (v_{0} \append v_{0})) \append v_{0}))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/30,|$\forall v_{0}.pref((v_{0} \append v_{0}) \append (v_{0} \append v_{0}),((v_{0} \append v_{0}) \append v_{0}) \append ((v_{0} \append v_{0}) \append ((v_{0} \append v_{0}) \append v_{0})))$|,FAILED
Vampire_gx,list/pref_1var_4_8occ/31,|$\forall v_{0}.pref(v_{0} \append ((v_{0} \append v_{0}) \append v_{0}),(v_{0} \append v_{0}) \append ((v_{0} \append ((v_{0} \append v_{0}) \append (v_{0} \append v_{0}))) \append v_{0}))$|,FAILED
